Location Id,phone_number,street_address,street_address_2,city,state,zip_code,zip5,foreign_id,foreign_id_type,inactive,address,Latitude,Longitude,Location Name
613,9293241140,102 Norman Ave.,,Brooklyn,NY,11222,11222,1,msg-opendental-Location-613,FALSE,"102 Norman Ave., , Brooklyn NY11222",40.725569,-73.950979,Greenpoint Pediatric Dentistry
161,5712224243,43490 Yukon Drive,,Ashburn,VA,20147,20147,1,msg-softdent-Institution-51,FALSE,"43490 Yukon Drive, , Ashburn VA20147",39.009417,-77.493397,Greenway Smiles
2396,4258833656,15446 Bel-Red Road,#110,Redmond,WA,98052,98052,5,msg-eaglesoft-DataSource-536,FALSE,"15446 Bel-Red Road, #110, Redmond WA98052",47.633085,-122.13328,"Gregory Kuo, DDS"
145,2012000222,175 Newark Ave,,Jersey City,NJ,7302,7302,,msg-denticon-Institution-36,FALSE,"175 Newark Ave, , Jersey City NJ7302",40.720993,-74.045442,Grove Street Dental
3205,2012000222,175 Newark Ave,,Jersey City,NJ,7302,7302,100,msg-denticon-DataSource-785,FALSE,"175 Newark Ave, , Jersey City NJ7302",40.720993,-74.045442,Grove Street Dental Care
2977,8154559800,5150 Northwest Hwy,,Crystal Lake,IL,60014,60014,109,msg-ecw-DataSource-700,TRUE,"5150 Northwest Hwy, , Crystal Lake IL60014",42.226805,-88.297829,GSH Crystal Lk Rehab Services
3481,2813345109,2640 E. League City Parkway108,,League City,TX,77573,77573,1000230,msg-dentrix_enterprise-DataSource-798,TRUE,"2640 E. League City Parkway108, , League City TX77573",29.507083,-95.042749,Gulf Breeze Dental Care
3569,2813345109,2640 E. League City Parkway 108,,League City,TX,77573,77573,437,msg-denticon-DataSource-771,FALSE,"2640 E. League City Parkway 108, , League City TX77573",29.507083,-95.042749,Gulf Breeze Dental Care
677,7186710480,1425 East Gun Hill Road,,Bronx,NY,10469,10469,3,remote_db-dentrix-Location-677,FALSE,"1425 East Gun Hill Road, , Bronx NY10469",40.86965,-73.844304,Gun Hill Dental Associates
3761,2123853700,214 SULLIVAN ST,,NEW YORK,NY,10012-1354,10012,8,msg-ecw-Institution-107,TRUE,"214 SULLIVAN ST, , NEW YORK NY10012",40.729335,-74.000093,GVD DIV OF DERMATOPATHOLOGY
3284,6034341586,4 Manchester Avenue,,Derry,NH,3038,3038,61D00366-EF59-46CC-A408-7D8422FA8B56,msg-dolphin-DataSource-808,FALSE,"4 Manchester Avenue, , Derry NH3038",42.88919,-71.327817,Haas Dental Associates
4349,8302551684,504 Hospital Dr,Ste. A,Carrizo Springs,TX,78834,78834,1,msg-opendental-DataSource-1113,FALSE,"504 Hospital Dr, Ste. A, Carrizo Springs TX78834",28.519791,-99.862206,Haley Dental
2560,9547183384,200 E Hallandale Beach Blvd,,Hallandale,FL,33009,33009,2,msg-eaglesoft-DataSource-599,FALSE,"200 E Hallandale Beach Blvd, , Hallandale FL33009",25.985277,-80.14651,Hallandale Dental Group
2555,9543628677,200 E Hallandale Beach Blvd,,Hallandale Beach,FL,33009,33009,2,msg-ecw-DataSource-601,FALSE,"200 E Hallandale Beach Blvd, , Hallandale Beach FL33009",25.985277,-80.14651,Hallandale Medical Center
3864,5173494560,"4787 Okemos Rd, Suite 1",,Okemos,MI,488864,48886,1,remote_db-dentrix-DataSource-925,FALSE,"4787 Okemos Rd, Suite 1, , Okemos MI48886",42.719608,-84.42763,Hallman Benjamin and Schaefer
987,3177739992,14139 Town Center Blvd #200,,Noblesville,IN,46060,46060,1,msg-eaglesoft-Location-987,FALSE,"14139 Town Center Blvd #200, , Noblesville IN46060",39.994791,-85.932473,Hamilton Town Dentistry
2978,8153443070,649 Ridgeview Drive,,McHenry,IL,60050,60050,365,msg-ecw-DataSource-700,TRUE,"649 Ridgeview Drive, , McHenry IL60050",42.318981,-88.2869,Hanger Orhtotic and Prosthetic
2979,8473823222,12380 Princeton Drive,,Huntley,IL,60142,60142,407,msg-ecw-DataSource-700,TRUE,"12380 Princeton Drive, , Huntley IL60142",42.149382,-88.434232,Hanger Orthotics & Prostetics
2980,8476236080,35 Tower Court Suite C,,Gurnee,IL,60031,60031,309,msg-ecw-DataSource-700,TRUE,"35 Tower Court Suite C, , Gurnee IL60031",42.357436,-87.897359,Hanger Orthotics and Prostetics
2981,8474788154,300 VIllage Green Drive,,Lincolnshire,IL,60069,60069,364,msg-ecw-DataSource-700,TRUE,"300 VIllage Green Drive, , Lincolnshire IL60069",42.202363,-87.929755,Hanger Orthotics and Prosthetic
3282,6235660150,1985 W Happy Valley Rd.,Suite 115,Phoenix,AZ,85085,85085,1,remote_db-dentrix-DataSource-797,FALSE,"1985 W Happy Valley Rd., Suite 115, Phoenix AZ85085",33.712238,-112.10188,Happy Valley Dental Studios
1318,8437069662,"40 Okatie Center Blvd., South",Suite 302,Okatie,SC,29909,29909,2,msg-eaglesoft-DataSource-89,FALSE,"40 Okatie Center Blvd., South, Suite 302, Okatie SC29909",32.293061,-80.940292,Harbor Point Dentistry
4303,3178898500,7855 S Emerson Ave. Suite F,,Indianapolis,IN,46237,46237,102,msg-denticon-DataSource-1095,FALSE,"7855 S Emerson Ave. Suite F, , Indianapolis IN46237",39.653033,-86.08183,Hardin Cosmetic And Family Dentistry
4243,2122834800,470 Malcolm X Blvd,Ste 1D,New York,NY,10037,10037,1,msg-eaglesoft-DataSource-1069,FALSE,"470 Malcolm X Blvd, Ste 1D, New York NY10037",40.81295,-73.941556,Harlem Center for Aesthetic Dentistry
1325,2122819200,163 W 145th St,,New York,NY,10039,10039,100,msg-denticon-DataSource-95,FALSE,"163 W 145th St, , New York NY10039",40.82151,-73.938361,Harlem Dental Care
4896,3037967400,7400 E. Arapahoe Rd,Suite 300,Centennial,CO,80112,80112,1,msg-eaglesoft-DataSource-1359,FALSE,"7400 E. Arapahoe Rd, Suite 300, Centennial CO80112",39.594316,-104.90239,Harmon Dental
722,5039126250,"742 NE Division St, #201",,Gresham,OR,97030,97030,3,msg-opendental-Institution-323,FALSE,"742 NE Division St, #201, , Gresham OR97030",45.50482,-122.4229,Harmony Pediatric Dentistry
1174,5039126250,742 NE Division St #201,,Gresham,OR,97030-3979,97030,3,msg-opendental-DataSource-59,FALSE,"742 NE Division St #201, , Gresham OR97030",45.50482,-122.4229,Harmony Pediatric Dentistry Gresham
1173,5039126255,37515 SE Hwy 26,,Sandy,OR,97055-9301,97055,1,msg-opendental-DataSource-59,FALSE,"37515 SE Hwy 26, , Sandy OR97055",45.401428,-122.27742,Harmony Pediatric Dentistry Sandy
4101,7172954400,"4230 Crums Mill Rd, Ste 202, 2nd Fl",,Harrisburg,PA,17112,17112,80,msg-dentrix_enterprise-DataSource-1032,FALSE,"4230 Crums Mill Rd, Ste 202, 2nd Fl, , Harrisburg PA17112",40.308105,-76.824735,Harrisburg
4010,6035010263,875 GREENLAND ROAD,SUITE B-7,PORTSMOUTH,NH,3801,3801,1,msg-curve2-DataSource-1000,FALSE,"875 GREENLAND ROAD, SUITE B-7, PORTSMOUTH NH3801",43.05851,-70.79764,Harrison Dental Arts
3945,3109549583,3220 Sepulveda Blvd,,Torrance,CA,90505,90505,2,msg-ecw-DataSource-960,FALSE,"3220 Sepulveda Blvd, , Torrance CA90505",33.824677,-118.34362,Haruo Arita MD
1472,7574886080,940 Cedar Rd,Ste 104,Chesapeake,VA,23322,23322,d7fa0490-a94d-4f80-abff-78563482dbfe,msg-cloud9-DataSource-138,TRUE,"940 Cedar Rd, Ste 104, Chesapeake VA23322",36.712165,-76.276415,Hatcher & Frey Orthodontics - Great Bridge
1489,7573816663,1541  Premium Outlets Blvd. Ste 140,,Norfolk,VA,23502,23502,14d5dfeb-e1b3-4a0d-87e2-6350597e02c9,msg-cloud9-DataSource-138,TRUE,"1541  Premium Outlets Blvd. Ste 140, , Norfolk VA23502",36.878645,-76.194155,Hatcher & Frey Orthodontics - Norfolk Premium Outlets
1473,7574886080,3253 Taylor Rd,Ste 100,Chesapeake,VA,23321,23321,08c268d6-4a76-4e6a-be1a-9d3b4f9a0a3f,msg-cloud9-DataSource-138,TRUE,"3253 Taylor Rd, Ste 100, Chesapeake VA23321",36.843807,-76.424566,Hatcher & Frey Orthodontics - Western Branch
3877,6029069868,421 W Hatcher Road,,Phoenix,AZ,85021,85021,5,remote_db-dentrix-DataSource-936,FALSE,"421 W Hatcher Road, , Phoenix AZ85021",33.570864,-112.08077,Hatcher Dental Studio
1443,7576061387,940 Cedar Rd.,Suite 104,Chesapeake,VA,23322,23322,2,msg-cloud9-DataSource-138,TRUE,"940 Cedar Rd., Suite 104, Chesapeake VA23322",36.712165,-76.276415,Hatcher Orthodontics - Great Bridge Office
1442,7574886080,3253 Taylor Rd.,Suite 100,Chesapeake,VA,23321,23321,1,msg-cloud9-DataSource-138,TRUE,"3253 Taylor Rd., Suite 100, Chesapeake VA23321",36.843807,-76.424566,Hatcher Orthodontics - Western Branch Office
3740,9792062221,220 W. Guadalupe St.,,La Grange,TX,78945,78945,8.00E+12,msg-dentrixascend-DataSource-892,FALSE,"220 W. Guadalupe St., , La Grange TX78945",29.908831,-96.880492,Hatfield Dental Clinic
3187,8046422212,3224 George Washington Memorial Hwy,,Hayes,VA,23072,23072,28,msg-opendental-Location-3187,FALSE,"3224 George Washington Memorial Hwy, , Hayes VA23072",37.295908,-76.511383,Hayes Cosmetic & Family Dentistry
2319,2145470700,940 W Stacy Road,Ste 110,ALLEN,TX,75013-3363,75013,15,msg-ecw-DataSource-515,FALSE,"940 W Stacy Road, Ste 110, ALLEN TX75013",33.130396,-96.674847,HEAL 360 ALLEN PC
2320,2145470700,940 W STACY RD,SUITE 200,ALLEN,TX,75013-5214,75013,16,msg-ecw-DataSource-515,TRUE,"940 W STACY RD, SUITE 200, ALLEN TX75013",33.130396,-96.674847,HEAL 360 ALLEN UC - do not use
2323,9722268900,1360 STAR CT,Suite T1,PLANO,TX,75074-7353,75074,19,msg-ecw-DataSource-515,TRUE,"1360 STAR CT, Suite T1, PLANO TX75074",33.567948,-96.525497,HEAL 360 COVID TESTING DRIVE-THRU - do not use
2321,4693000480,8501 WADE BLVD,Bld 7,FRISCO,TX,75034-5894,75034,23,msg-ecw-DataSource-515,FALSE,"8501 WADE BLVD, Bld 7, FRISCO TX75034",33.129113,-96.810163,HEAL 360 FRISCO COVID 19 DRIVE THRU
2646,4693000480,9229 LEBANON RD,,FRISCO,TX,75035-6065,75035,17,msg-ecw-DataSource-515,FALSE,"9229 LEBANON RD, , FRISCO TX75035",33.119072,-96.802709,HEAL 360 FRISCO PC
2322,9722268900,1360 STAR CT,Suite T1,PLANO,TX,75074-7353,75074,14,msg-ecw-DataSource-515,FALSE,"1360 STAR CT, Suite T1, PLANO TX75074",33.567948,-96.525497,HEAL 360 PLANO FAMILY MEDICINE
2324,9722268900,2806 W FM 544,,WYLIE,TX,75098,75098,3,msg-ecw-DataSource-515,FALSE,"2806 W FM 544, , WYLIE TX75098",33.010595,-96.584087,HEAL 360 WYLIE PC
2325,9722005001,3400 W FM 544,STE 650,WYLIE,TX,75098-9418,75098,9,msg-ecw-DataSource-515,TRUE,"3400 W FM 544, STE 650, WYLIE TX75098",33.010659,-96.592534,Heal 360 WYLIE UC - do not use
2326,8888999999,3320 LAVON DR,,GARLAND,TX,75040-2910,75040,28,msg-ecw-DataSource-515,FALSE,"3320 LAVON DR, , GARLAND TX75040",32.947942,-96.619232,HEAL360 GARLAND PC
2327,8888887788,3320 LAVON DR,,GARLAND,TX,75040-2910,75040,29,msg-ecw-DataSource-515,TRUE,"3320 LAVON DR, , GARLAND TX75040",32.947942,-96.619232,HEAL360 GARLAND UC
2328,4692094526,6500 NORTHWEST DRIVE,,MESQUITE,TX,75150-6849,75150,31,msg-ecw-DataSource-515,FALSE,"6500 NORTHWEST DRIVE, , MESQUITE TX75150",32.847602,-96.629055,HEAL360 MESQUITE DRIVE THRU PC
2329,8888750851,6500 NORTHWEST DR,,MESQUITE,TX,75150-6849,75150,38,msg-ecw-DataSource-515,TRUE,"6500 NORTHWEST DR, , MESQUITE TX75150",32.847602,-96.629055,HEAL360 MESQUITE DRIVE THRU UC
4017,7023622273,3900 West Charleston Blvd,Ste 170,Las Vegas,NV,89102,89102,284353,msg-drchrono-DataSource-999,FALSE,"3900 West Charleston Blvd, Ste 170, Las Vegas NV89102",36.158846,-115.19247,HEALOR Primary Care
2377,3176637123,11900 N Pennsylvania Street,Suite 200,CARMEL,IN,460324694,46032,2,msg-ecw-DataSource-525,FALSE,"11900 N Pennsylvania Street, Suite 200, CARMEL IN46032",39.962651,-86.155699,Health  And Wellness Of Carmel LLC
2657,2014441600,119 Prospect St,,Ridgewood,NJ,7450,7450,1,remote_db-dentrix-DataSource-644,FALSE,"119 Prospect St, , Ridgewood NJ7450",40.977818,-74.118165,Health Care 2000
4006,9072764537,1400 W Benson Blvd,Suite 150,Anchorage,AK,99503,99503,1,remote_db-dentrix-DataSource-964,FALSE,"1400 W Benson Blvd, Suite 150, Anchorage AK99503",61.19353,-149.90925,Health Centered Dentistry
1108,9528957270,11970 Portland Ave,,Burnsville,MN,55337,55337,258535,msg-drchrono-Location-1108,FALSE,"11970 Portland Ave, , Burnsville MN55337",44.78779,-93.267922,Health Resources Chiropractic and Naturopathic Clinic
4079,7083407616,1400 W. 47th Street,Unit 7,La Grange,IL,60525,60525,1,remote_db-dentrix-DataSource-1046,FALSE,"1400 W. 47th Street, Unit 7, La Grange IL60525",41.804328,-87.887758,Healthy Smiles of La Grange
4738,4077904181,946 International Parkway,Ste 1550,Lake Mary,FL,327465219,32746,1,msg-curve2-DataSource-1267,FALSE,"946 International Parkway, Ste 1550, Lake Mary FL32746",28.779674,-81.359259,Healthy Smiles of Orlando
3438,3036904500,6262 South Parker Road Suite 300,,Centennial,CO,80016,80016,1000187,msg-dentrix_enterprise-DataSource-798,TRUE,"6262 South Parker Road Suite 300, , Centennial CO80016",39.603395,-104.80642,Heather Park Dental Care
4528,4062454414,711 W. Wicks Lane,,Billings,MT,59105,59105,B535E11D-6FC5-4737-BE51-7AC9C655D0F4,msg-dolphin-DataSource-1233,FALSE,"711 W. Wicks Lane, , Billings MT59105",45.82785,-108.50453,Heights
4419,9293371900,107 Joralemon Street,Suite 1,Brooklyn,NY,112014066,11201,1,msg-eaglesoft-DataSource-1160,FALSE,"107 Joralemon Street, Suite 1, Brooklyn NY11201",40.693324,-73.995367,Heights Dental
797,8703383961,400 Plaza Street,,West Helena,AR,72390,72390,106,msg-denticon-DataSource-2,FALSE,"400 Plaza Street, , West Helena AR72390",34.5443,-90.641022,Helena Family Dental
1112,4843164385,1213 Main Street,,Hellertown,PA,18055,18055,2,remote_db-dentrix-Location-1112,TRUE,"1213 Main Street, , Hellertown PA18055",40.587021,-75.341133,Hellertown Dental Group
3042,9727366226,200 S Beauchamp Blvd.,Suite 104,Princeton,TX,75407,75407,16,msg-opendental-DataSource-734,FALSE,"200 S Beauchamp Blvd., Suite 104, Princeton TX75407",33.174649,-96.514868,Hello Dental
4480,9372582441,3085 Woodman Dr. Suite 150,,Dayton,OH,45420,45420,36,msg-curve2-DataSource-1200,TRUE,"3085 Woodman Dr. Suite 150, , Dayton OH45420",39.69963,-84.124507,Helping Hands
3215,9033926600,"2127 US 79 South, Suite 200",Suite 365,Henderson,TX,75654,75654,13,msg-eaglesoft-DataSource-795,FALSE,"2127 US 79 South, Suite 200, Suite 365, Henderson TX75654",32.132837,-94.803113,Henderson Smiles
904,8174730244,747 U.S. 287 Frontage Rd suite a,,Mansfield,TX,76063,76063,6,remote_db-dentrix-DataSource-1133,FALSE,"747 U.S. 287 Frontage Rd suite a, , Mansfield TX76063",32.576977,-97.127655,Heritage Dental Group
1535,9164805101,4250 Auburn Blvd,,Sacramento,CA,95841,95841,2,none-none-DataSource-201,TRUE,"4250 Auburn Blvd, , Sacramento CA95841",38.643506,-121.36425,Heritage Oaks Hospital Family of Services
3639,6152416461,3515 Central Pike,Suite 202,Hermitage,TN,37076,37076,1,msg-opendental-DataSource-883,FALSE,"3515 Central Pike, Suite 202, Hermitage TN37076",36.1866,-86.629289,Hermitage Dental Group
4827,8283224627,1985 Tate Blvd SE,Suite 757,Hickory,NC,28602,28602,1,msg-eaglesoft-DataSource-1330,FALSE,"1985 Tate Blvd SE, Suite 757, Hickory NC28602",35.729388,-81.303041,Hickory Heights Dental
70,5169313615,333 South Broadway,,Hicksville,NY,11801,11801,1,msg-curve2-Location-70,FALSE,"333 South Broadway, , Hicksville NY11801",40.761472,-73.515787,Hicksville
518,6134407040,1055 Greenbank Rd.Unit 5,,Nepean,ON,K2J1V8,K2J1V,1,msg-opendental-Location-518,FALSE,"1055 Greenbank Rd.Unit 5, , Nepean ONK2J1V",38.42012,-79.83145,Highbury Park Dental
3575,2815984252,1849 Pearland Parkway Suite 101,,Pearland,TX,77581,77581,443,msg-denticon-DataSource-771,FALSE,"1849 Pearland Parkway Suite 101, , Pearland TX77581",29.576089,-95.263856,Highland Dental Care & Orthodontics
3515,2815984252,1849 Pearland Parkway Suite 101,,Pearland,TX,77581,77581,1000266,msg-dentrix_enterprise-DataSource-798,TRUE,"1849 Pearland Parkway Suite 101, , Pearland TX77581",29.576089,-95.263856,Highland Dental Care and Orthodontics
804,8708564050,1474 Hwy 62-412,,Highland,AR,72542,72542,131,msg-denticon-DataSource-2,FALSE,"1474 Hwy 62-412, , Highland AR72542",36.25956,-91.54843,Highland Family Dentistry
3946,3607075353,239 S. Burlington Blvd,,Burlington,WA,98233,98233,1,remote_db-dentrix-DataSource-961,TRUE,"239 S. Burlington Blvd, , Burlington WA98233",48.475426,-122.33576,Hilde Family Dentistry
2281,3607075353,239 S Burlington Blvd,,Burlington,WA,98233,98233,1,remote_db-dentrix-DataSource-509,FALSE,"239 S Burlington Blvd, , Burlington WA98233",48.475426,-122.33576,Hilde Family Dentistry
291,5124022415,12225 Bee Caves Rd,,Bee Cave,TX,78738,78738,1,msg-opendental-Location-291,FALSE,"12225 Bee Caves Rd, , Bee Cave TX78738",30.306117,-97.931188,Hill Country Pediatric Dentistry
2064,5122637455,12225 FM 2244,Suite 100,Austin,TX,78738,78738,1e8b8103-4acf-4867-bb5d-9e3ab5fc619d,msg-cloud9-DataSource-364,TRUE,"12225 FM 2244, Suite 100, Austin TX78738",30.306117,-97.931188,Hill Country Pediatrics and Orthodontics Ortho
4291,8329162645,5920 Hillcroft St,D,Houston,TX,77036,77036,54,msg-ecw-DataSource-515,FALSE,"5920 Hillcroft St, D, Houston TX77036",29.717041,-95.501395,Hill Croft PC
4860,8329162645,5920 HILLCROFT ST,STE D,HOUSTON,TX,77036-3353,77036,4,msg-ecw-DataSource-1321,FALSE,"5920 HILLCROFT ST, STE D, HOUSTON TX77036",29.717041,-95.501395,Hill Croft PC - New
1424,9724423553,300 E Brown St,,Wylie,TX,75098,75098,f654f965-bbd3-4cb5-95f7-3311242253ae,msg-practicefusion-DataSource-102,TRUE,"300 E Brown St, , Wylie TX75098",33.016749,-96.535373,Hillcrest Nursing Rehab
4821,6145299644,4083 Trueman Blvd.,,Hilliard,OH,43026-2492,43026,2.00E+12,msg-dentrixascend-DataSource-1324,FALSE,"4083 Trueman Blvd., , Hilliard OH43026",40.03528,-83.118781,Hilliard Modern Dental
1030,5035332330,15160 NW Laidlaw Rd. Suite #202,,Portland,OR,97229,97229,2,msg-eaglesoft-Location-1030,FALSE,"15160 NW Laidlaw Rd. Suite #202, , Portland OR97229",45.555503,-122.83316,Hillside Dental at Bethany
4741,3167125688,825 S Hillside St,,Wichita,KS,67211,67211,1,remote_db-dentrix-DataSource-1271,FALSE,"825 S Hillside St, , Wichita KS67211",37.673235,-97.299001,Hillside Family Dentist
3436,7202741380,4243 E. 136th Ave Suite 348,,Thornton,CO,80602,80602,1000185,msg-dentrix_enterprise-DataSource-798,TRUE,"4243 E. 136th Ave Suite 348, , Thornton CO80602",39.944245,-104.93736,Hilltop Dental Care
3190,5408988181,10466 Georgetown Drive,,Spotsylvania,VA,22553,22553,29,msg-eaglesoft-Location-3190,FALSE,"10466 Georgetown Drive, , Spotsylvania VA22553",38.245688,-77.526904,Hilltop Dental Studio
1653,4194756673,3951 W. Sylvania Ave.,,Toledo,OH,43623,43623,3,msg-opendental-DataSource-251,FALSE,"3951 W. Sylvania Ave., , Toledo OH43623",41.690868,-83.637847,Hires Dental Care
2414,,"13616 N Hwy 183 
Unit A",,Austin,TX,78750,78750,A0B1D67D-929C-4FD2-AA87-4A845145D248,msg-dolphin-DataSource-212,FALSE,"13616 N Hwy 183 
Unit A, , Austin TX78750",30.453582,-97.792393,HM 183 (2)
110,2017314240,2 Hudson Place,Suite 101,Hoboken,NJ,7030,7030,34,msg-nextech-Institution-14,FALSE,"2 Hudson Place, Suite 101, Hoboken NJ7030",40.735902,-74.028192,Hoboken
521,2016837018,"33-41 Newark Street, Suite 2A",,Hoboken,NJ,7030,7030,1,msg-curve2-Location-521,FALSE,"33-41 Newark Street, Suite 2A, , Hoboken NJ7030",40.736466,-74.029401,Hoboken Smile Specialists
308,2127322200,17 Park Place,,New York,NY,10007,10007,1,remote_db-dentrix-Location-308,TRUE,"17 Park Place, , New York NY10007",40.713081,-74.008517,Holistic Dentists
3318,7723011951,5700 Stirling Rd,Suite 100,Hollywood,FL,33021,33021,288969,msg-drchrono-DataSource-817,FALSE,"5700 Stirling Rd, Suite 100, Hollywood FL33021",26.046505,-80.202573,Hollywood Office - Dr. Cardona
3317,7723011951,5700 Stirling Rd,Suite 100,Hollywood,FL,33021,33021,273850,msg-drchrono-DataSource-817,FALSE,"5700 Stirling Rd, Suite 100, Hollywood FL33021",26.046505,-80.202573,Hollywood Office - Dr. Jerry
300,7188300110,9750 Queens Blvd Suite G2,,Rego Park,NY,11374,11374,1,msg-opendental-Location-300,FALSE,"9750 Queens Blvd Suite G2, , Rego Park NY11374",40.728433,-73.858598,Hollywood Smiles
4810,2604693671,10435 Illinois Road,,Fort Wayne,IN,46814,46814,111,msg-denticon-DataSource-1095,FALSE,"10435 Illinois Road, , Fort Wayne IN46814",41.074027,-85.275849,Holmes Family And Cosmetic Dentistry
2983,8472963335,2380 E DEMPSTER,,DES PLAINES,IL,60016-4839,60016,14,msg-ecw-DataSource-700,TRUE,"2380 E DEMPSTER, , DES PLAINES IL60016",42.039557,-87.86559,Holy Family Health Center
2984,8472971800,100 NORTH RIVER ROAD,,DES PLAINES,IL,60016-1209,60016,8,msg-ecw-DataSource-700,TRUE,"100 NORTH RIVER ROAD, , DES PLAINES IL60016",42.054595,-87.888101,Holy Family Medical Center
3316,7723011951,1846 SE Port St Lucie Blvd,,Port St. Lucie,FL,34952,34952,271720,msg-drchrono-DataSource-817,FALSE,"1846 SE Port St Lucie Blvd, , Port St. Lucie FL34952",27.270765,-80.296002,Home Visit - Port St. Lucie
4434,6822045777,8901 Tehama Ridge Pkwy,Suite 119,Fort Worth,TX,76177-2031,76177,1,msg-eaglesoft-DataSource-1179,FALSE,"8901 Tehama Ridge Pkwy, Suite 119, Fort Worth TX76177",32.901587,-97.32253,HomeTown Dental - Alliance
4435,6825163532,6332 Lake Worth Blvd,,Lake Worth,TX,76135,76135,1,msg-eaglesoft-DataSource-1181,FALSE,"6332 Lake Worth Blvd, , Lake Worth TX76135",32.811433,-97.423594,HomeTown Dental - Lake Worth
